l,t,freq,S21
1.1,0.4,10.1,-0.451591636
1.1,0.4,10.2,-0.459298339
1.1,0.4,10.3,-0.467054398
1.1,0.4,10.4,-0.474859118
1.1,0.4,10.5,-0.482711767
1.1,0.4,10.6,-0.490611575
1.1,0.4,10.7,-0.498557731
1.1,0.4,10.8,-0.506549388
1.1,0.4,10.9,-0.514585657
1.1,0.4,11,-0.522665609
1.1,0.4,11.1,-0.530788277
1.1,0.4,11.2,-0.538952654
1.1,0.4,11.3,-0.547157692
1.1,0.4,11.4,-0.55540231
1.1,0.4,11.5,-0.563685387
1.1,0.4,11.6,-0.572005772
1.1,0.4,11.7,-0.580362279
1.1,0.4,11.8,-0.588753694
1.1,0.4,11.9,-0.597178779
1.1,0.4,12,-0.60563627
1.1,0.4,12.1,-0.614124889
1.1,0.4,12.2,-0.622643339
1.1,0.4,12.3,-0.631190317
1.1,0.4,12.4,-0.639764513
1.1,0.4,12.5,-0.648364621
1.1,0.4,12.6,-0.656989339
1.1,0.4,12.7,-0.66563738
1.1,0.4,12.8,-0.674307475
1.1,0.4,12.9,-0.682998383
1.1,0.4,13,-0.691708896
1.1,0.4,13.1,-0.700437848
1.1,0.4,13.2,-0.709184119
1.1,0.4,13.3,-0.717946647
1.1,0.4,13.4,-0.726724435
1.1,0.4,13.5,-0.735516556
1.1,0.4,13.6,-0.744322165
1.1,0.4,13.7,-0.753140503
1.1,0.4,13.8,-0.761970908
1.1,0.4,13.9,-0.770812824
1.1,0.4,14,-0.779665801
1.1,0.4,14.1,-0.788529513
1.1,0.4,14.2,-0.797403757
1.1,0.4,14.3,-0.806288461
1.1,0.4,14.4,-0.815183695
1.1,0.4,14.5,-0.824089671
1.1,0.4,14.6,-0.833006751
1.1,0.4,14.7,-0.841935451
1.1,0.4,14.8,-0.850876447
1.1,0.4,14.9,-0.859830573
1.1,0.4,15,-0.868798828
1.1,0.4,15.1,-0.877782379
1.1,0.4,15.2,-0.886782554
1.1,0.4,15.3,-0.895800851
1.1,0.4,15.4,-0.904838931
1.1,0.4,15.5,-0.913898617
1.1,0.4,15.6,-0.922981891
1.1,0.4,15.7,-0.932090891
1.1,0.4,15.8,-0.941227904
1.1,0.4,15.9,-0.95039536
1.1,0.4,16,-0.959595824
1.2,0.2,2,-0.030876183
1.2,0.2,2.1,-0.033341702
1.2,0.2,2.2,-0.035882607
1.2,0.2,2.3,-0.038499897
1.2,0.2,2.4,-0.041194515
1.2,0.2,2.5,-0.043967326
1.2,0.2,2.6,-0.046819098
1.2,0.2,2.7,-0.049750493
1.2,0.2,2.8,-0.052762069
1.2,0.2,2.9,-0.055854278
1.2,0.2,3,-0.059027473
1.2,0.2,3.1,-0.06228191
1.2,0.2,3.2,-0.06561776
1.2,0.2,3.3,-0.069035109
1.2,0.2,3.4,-0.072533975
1.2,0.2,3.5,-0.076114305
1.2,0.2,3.6,-0.079775989
1.2,0.2,3.7,-0.083518865
1.2,0.2,3.8,-0.087342721
1.2,0.2,3.9,-0.091247309
1.2,0.2,4,-0.095232341
1.2,0.2,4.1,-0.099297501
1.2,0.2,4.2,-0.103442445
1.2,0.2,4.3,-0.107666808
1.2,0.2,4.4,-0.111970205
1.2,0.2,4.5,-0.116352236
1.2,0.2,4.6,-0.120812488
1.2,0.2,4.7,-0.12535054
1.2,0.2,4.8,-0.129965961
1.2,0.2,4.9,-0.134658315
1.2,0.2,5,-0.139427165
1.2,0.2,5.1,-0.14427207
1.2,0.2,5.2,-0.14919259
1.2,0.2,5.3,-0.154188286
1.2,0.2,5.4,-0.159258721
1.2,0.2,5.5,-0.164403463
1.2,0.2,5.6,-0.169622085
1.2,0.2,5.7,-0.174914164
1.2,0.2,5.8,-0.180279286
1.2,0.2,5.9,-0.185717043
1.2,0.2,6,-0.191227035
1.2,0.2,6.1,-0.196808873
1.2,0.2,6.2,-0.202462176
1.2,0.2,6.3,-0.208186572
1.2,0.2,6.4,-0.213981703
1.2,0.2,6.5,-0.219847218
1.2,0.2,6.6,-0.225782782
1.2,0.2,6.7,-0.231788068
1.2,0.2,6.8,-0.237862763
1.2,0.2,6.9,-0.244006569
1.2,0.2,7,-0.250219196
1.2,0.2,7.1,-0.25650037
1.2,0.2,7.2,-0.262849831
1.2,0.2,7.3,-0.26926733
1.2,0.2,7.4,-0.275752632
1.2,0.2,7.5,-0.282305516
1.2,0.2,7.6,-0.288925772
1.2,0.2,7.7,-0.295613204
1.2,0.2,7.8,-0.302367628
1.2,0.2,7.9,-0.309188872
1.2,0.2,8,-0.316076775
1.2,0.2,8.1,-0.323031186
1.2,0.2,8.2,-0.330051964
1.2,0.2,8.3,-0.337138978
1.2,0.2,8.4,-0.344292103
1.2,0.2,8.5,-0.351511222
1.2,0.2,8.6,-0.358796224
1.2,0.2,8.7,-0.366147001
1.2,0.2,8.8,-0.373563448
1.2,0.2,8.9,-0.381045461
1.2,0.2,9,-0.388592938
1.2,0.2,9.1,-0.396205773
1.2,0.2,9.2,-0.403883856
1.2,0.2,9.3,-0.411627073
1.2,0.2,9.4,-0.419435302
1.2,0.2,9.5,-0.427308413
1.2,0.2,9.6,-0.435246265
1.2,0.2,9.7,-0.443248705
1.2,0.2,9.8,-0.451315565
1.2,0.2,9.9,-0.459446663
1.2,0.2,10,-0.467641798
1.2,0.2,10.1,-0.475900752
1.2,0.2,10.2,-0.484223289
1.2,0.2,10.3,-0.492609151
1.2,0.2,10.4,-0.501058058
1.2,0.2,10.5,-0.50956971
1.2,0.2,10.6,-0.518143787
1.2,0.2,10.7,-0.526779944
1.2,0.2,10.8,-0.535477817
1.2,0.2,10.9,-0.544237024
1.2,0.2,11,-0.55305716
1.2,0.2,11.1,-0.561937807
1.2,0.2,11.2,-0.570878531
1.2,0.2,11.3,-0.579878886
1.2,0.2,11.4,-0.588938417
1.2,0.2,11.5,-0.598056666
1.2,0.2,11.6,-0.607233172
1.2,0.2,11.7,-0.616467482
1.2,0.2,11.8,-0.62575915
1.2,0.2,11.9,-0.635107747
1.2,0.2,12,-0.64451287
1.2,0.2,12.1,-0.653974143
1.2,0.2,12.2,-0.66349123
1.2,0.2,12.3,-0.673063845
1.2,0.2,12.4,-0.682691754
1.2,0.2,12.5,-0.692374796
1.2,0.2,12.6,-0.702112884
1.2,0.2,12.7,-0.711906021
1.2,0.2,12.8,-0.721754314
1.2,0.2,12.9,-0.731657983
1.2,0.2,13,-0.741617375
1.2,0.2,13.1,-0.751632982
1.2,0.2,13.2,-0.76170545
1.2,0.2,13.3,-0.7718356
1.2,0.2,13.4,-0.782024443
1.2,0.2,13.5,-0.792273193
1.2,0.2,13.6,-0.80258329
1.2,0.2,13.7,-0.812956417
1.2,0.2,13.8,-0.823394515
1.2,0.2,13.9,-0.833899812
1.2,0.2,14,-0.844474833
1.2,0.2,14.1,-0.855122432
1.2,0.2,14.2,-0.865845806
1.2,0.2,14.3,-0.876648526
1.2,0.2,14.4,-0.887534559
1.2,0.2,14.5,-0.898508294
1.2,0.2,14.6,-0.909574569
1.2,0.2,14.7,-0.920738707
1.2,0.2,14.8,-0.932006539
1.2,0.2,14.9,-0.943384444
1.2,0.2,15,-0.954879383
1.2,0.2,15.1,-0.966498939
1.2,0.2,15.2,-0.978251362
1.2,0.2,15.3,-0.990145612
1.2,0.2,15.4,-1.002191414
1.2,0.2,15.5,-1.014399315
1.2,0.2,15.6,-1.026780744
1.2,0.2,15.7,-1.03934809
1.2,0.2,15.8,-1.052114776
1.2,0.2,15.9,-1.065095352
1.2,0.2,16,-1.078305596
1.2,0.3,2,-0.026970776
1.2,0.3,2.1,-0.02955742
1.2,0.3,2.2,-0.032249976
1.2,0.3,2.3,-0.035046046
1.2,0.3,2.4,-0.037943218
1.2,0.3,2.5,-0.040939086
1.2,0.3,2.6,-0.044031255
1.2,0.3,2.7,-0.047217353
1.2,0.3,2.8,-0.050495041
1.2,0.3,2.9,-0.053862018
1.2,0.3,3,-0.057316039
1.2,0.3,3.1,-0.060854914
1.2,0.3,3.2,-0.064476523
1.2,0.3,3.3,-0.068178818
1.2,0.3,3.4,-0.071959835
1.2,0.3,3.5,-0.075817695
1.2,0.3,3.6,-0.079750614
1.2,0.3,3.7,-0.083756905
1.2,0.3,3.8,-0.087834983
1.2,0.3,3.9,-0.091983369
1.2,0.3,4,-0.096200693
1.2,0.3,4.1,-0.100485692
1.2,0.3,4.2,-0.104837219
1.2,0.3,4.3,-0.109254237
1.2,0.3,4.4,-0.11373582
1.2,0.3,4.5,-0.118281154
1.2,0.3,4.6,-0.122889536
1.2,0.3,4.7,-0.127560369
1.2,0.3,4.8,-0.132293162
1.2,0.3,4.9,-0.137087525
1.2,0.3,5,-0.141943167
1.2,0.3,5.1,-0.14685989
1.2,0.3,5.2,-0.151837583
1.2,0.3,5.3,-0.156876223
1.2,0.3,5.4,-0.16197586
1.2,0.3,5.5,-0.16713662
1.2,0.3,5.6,-0.172358693
1.2,0.3,5.7,-0.17764233
1.2,0.3,5.8,-0.182987835
1.2,0.3,5.9,-0.188395556
1.2,0.3,6,-0.193865883
1.2,0.3,6.1,-0.19939924
1.2,0.3,6.2,-0.204996073
1.2,0.3,6.3,-0.210656852
1.2,0.3,6.4,-0.216382055
1.2,0.3,6.5,-0.222172171
1.2,0.3,6.6,-0.228027684
1.2,0.3,6.7,-0.233949077
1.2,0.3,6.8,-0.239936816
1.2,0.3,6.9,-0.245991353
1.2,0.3,7,-0.252113117
1.2,0.3,7.1,-0.258302508
1.2,0.3,7.2,-0.264559895
1.2,0.3,7.3,-0.27088561
1.2,0.3,7.4,-0.277279948
1.2,0.3,7.5,-0.283743156
1.2,0.3,7.6,-0.290275441
1.2,0.3,7.7,-0.296876956
1.2,0.3,7.8,-0.303547808
1.2,0.3,7.9,-0.310288048
1.2,0.3,8,-0.317097677
1.2,0.3,8.1,-0.323976641
1.2,0.3,8.2,-0.330924832
1.2,0.3,8.3,-0.337942085
1.2,0.3,8.4,-0.345028184
1.2,0.3,8.5,-0.352182859
1.2,0.3,8.6,-0.359405787
1.2,0.3,8.7,-0.366696594
1.2,0.3,8.8,-0.374054857
1.2,0.3,8.9,-0.381480106
1.2,0.3,9,-0.388971824
1.2,0.3,9.1,-0.396529453
1.2,0.3,9.2,-0.404152394
1.2,0.3,9.3,-0.411840008
1.2,0.3,9.4,-0.419591623
1.2,0.3,9.5,-0.427406533
1.2,0.3,9.6,-0.435284005
1.2,0.3,9.7,-0.443223278
1.2,0.3,9.8,-0.451223566
1.2,0.3,9.9,-0.459284066
1.2,0.3,10,-0.467403957
1.2,0.3,10.1,-0.475582401
1.2,0.3,10.2,-0.483818551
1.2,0.3,10.3,-0.492111552
1.2,0.3,10.4,-0.500460542
1.2,0.3,10.5,-0.508864658
1.2,0.3,10.6,-0.517323035
1.2,0.3,10.7,-0.525834812
1.2,0.3,10.8,-0.534399133
1.2,0.3,10.9,-0.54301515
1.2,0.3,11,-0.551682024
1.2,0.3,11.1,-0.56039893
1.2,0.3,11.2,-0.569165057
1.2,0.3,11.3,-0.577979611
1.2,0.3,11.4,-0.586841818
1.2,0.3,11.5,-0.595750924
1.2,0.3,11.6,-0.6047062
1.2,0.3,11.7,-0.613706943
1.2,0.3,11.8,-0.622752477
1.2,0.3,11.9,-0.631842157
1.2,0.3,12,-0.64097537
1.2,0.3,12.1,-0.650151539
1.2,0.3,12.2,-0.659370125
1.2,0.3,12.3,-0.668630625
1.2,0.3,12.4,-0.677932584
1.2,0.3,12.5,-0.687275589
1.2,0.3,12.6,-0.696659278
1.2,0.3,12.7,-0.706083338
1.2,0.3,12.8,-0.715547512
1.2,0.3,12.9,-0.725051603
1.2,0.3,13,-0.734595475
1.2,0.3,13.1,-0.744179057
1.2,0.3,13.2,-0.753802349
1.2,0.3,13.3,-0.763465427
1.2,0.3,13.4,-0.773168442
1.2,0.3,13.5,-0.782911633
1.2,0.3,13.6,-0.792695324
1.2,0.3,13.7,-0.802519932
1.2,0.3,13.8,-0.812385976
1.2,0.3,13.9,-0.822294076
1.2,0.3,14,-0.83224496
1.2,0.3,14.1,-0.842239475
1.2,0.3,14.2,-0.852278583
1.2,0.3,14.3,-0.862363376
1.2,0.3,14.4,-0.872495076
1.2,0.3,14.5,-0.882675044
1.2,0.3,14.6,-0.892904781
1.2,0.3,14.7,-0.903185941
1.2,0.3,14.8,-0.913520329
1.2,0.3,14.9,-0.923909914
1.2,0.3,15,-0.934356828
1.2,0.3,15.1,-0.944863374
1.2,0.3,15.2,-0.955432035
1.2,0.3,15.3,-0.966065472
1.2,0.3,15.4,-0.976766536
1.2,0.3,15.5,-0.987538267
1.2,0.3,15.6,-0.998383905
1.2,0.3,15.7,-1.00930689
1.2,0.3,15.8,-1.020310868
1.2,0.3,15.9,-1.031399698
1.2,0.3,16,-1.042577452
1.2,0.4,2,-0.026524054
1.2,0.4,2.1,-0.029070025
1.2,0.4,2.2,-0.031720682
1.2,0.4,2.3,-0.034473685
1.2,0.4,2.4,-0.03732668
1.2,0.4,2.5,-0.040277308
1.2,0.4,2.6,-0.043323212
1.2,0.4,2.7,-0.046462053
1.2,0.4,2.8,-0.049691512
1.2,0.4,2.9,-0.053009306
1.2,0.4,3,-0.05641319
1.2,0.4,3.1,-0.059900971
1.2,0.4,3.2,-0.063470512
1.2,0.4,3.3,-0.067119741
1.2,0.4,3.4,-0.070846658
1.2,0.4,3.5,-0.074649339
1.2,0.4,3.6,-0.078525947
1.2,0.4,3.7,-0.082474731
1.2,0.4,3.8,-0.086494035
1.2,0.4,3.9,-0.0905823
1.2,0.4,4,-0.094738067
1.2,0.4,4.1,-0.098959982
1.2,0.4,4.2,-0.103246796
1.2,0.4,4.3,-0.107597365
1.2,0.4,4.4,-0.112010655
1.2,0.4,4.5,-0.11648574
1.2,0.4,4.6,-0.121021798
1.2,0.4,4.7,-0.125618118
1.2,0.4,4.8,-0.130274088
1.2,0.4,4.9,-0.134989202
1.2,0.4,5,-0.139763053
1.2,0.4,5.1,-0.144595327
1.2,0.4,5.2,-0.149485806
1.2,0.4,5.3,-0.154434357
1.2,0.4,5.4,-0.159440932
1.2,0.4,5.5,-0.16450556
1.2,0.4,5.6,-0.169628344
1.2,0.4,5.7,-0.174809452
1.2,0.4,5.8,-0.180049117
1.2,0.4,5.9,-0.185347622
1.2,0.4,6,-0.190705303
1.2,0.4,6.1,-0.196122536
1.2,0.4,6.2,-0.201599734
1.2,0.4,6.3,-0.207137339
1.2,0.4,6.4,-0.212735815
1.2,0.4,6.5,-0.218395644
1.2,0.4,6.6,-0.224117316
1.2,0.4,6.7,-0.229901325
1.2,0.4,6.8,-0.235748164
1.2,0.4,6.9,-0.241658315
1.2,0.4,7,-0.247632249
1.2,0.4,7.1,-0.253670414
1.2,0.4,7.2,-0.259773236
1.2,0.4,7.3,-0.26594111
1.2,0.4,7.4,-0.272174397
1.2,0.4,7.5,-0.27847342
1.2,0.4,7.6,-0.28483846
1.2,0.4,7.7,-0.291269753
1.2,0.4,7.8,-0.297767485
1.2,0.4,7.9,-0.304331791
1.2,0.4,8,-0.310962753
1.2,0.4,8.1,-0.317660399
1.2,0.4,8.2,-0.324424697
1.2,0.4,8.3,-0.331255559
1.2,0.4,8.4,-0.338152839
1.2,0.4,8.5,-0.345116331
1.2,0.4,8.6,-0.352145769
1.2,0.4,8.7,-0.359240832
1.2,0.4,8.8,-0.366401138
1.2,0.4,8.9,-0.373626249
1.2,0.4,9,-0.380915672
1.2,0.4,9.1,-0.38826886
1.2,0.4,9.2,-0.395685215
1.2,0.4,9.3,-0.403164087
1.2,0.4,9.4,-0.410704781
1.2,0.4,9.5,-0.418306555
1.2,0.4,9.6,-0.425968626
1.2,0.4,9.7,-0.43369017
1.2,0.4,9.8,-0.441470327
1.2,0.4,9.9,-0.449308203
1.2,0.4,10,-0.457202875
1.2,0.4,10.1,-0.465153389
1.2,0.4,10.2,-0.47315877
1.2,0.4,10.3,-0.481218019
1.2,0.4,10.4,-0.489330121
1.2,0.4,10.5,-0.497494046
1.2,0.4,10.6,-0.505708749
1.2,0.4,10.7,-0.513973179
1.2,0.4,10.8,-0.522286279
1.2,0.4,10.9,-0.530646988
1.2,0.4,11,-0.539054244
1.2,0.4,11.1,-0.547506989
1.2,0.4,11.2,-0.55600417
1.2,0.4,11.3,-0.56454474
1.2,0.4,11.4,-0.573127665
1.2,0.4,11.5,-0.581751921
1.2,0.4,11.6,-0.5904165
1.2,0.4,11.7,-0.59912041
1.2,0.4,11.8,-0.607862682
1.2,0.4,11.9,-0.616642362
1.2,0.4,12,-0.625458526
1.2,0.4,12.1,-0.634310271
1.2,0.4,12.2,-0.643196722
1.2,0.4,12.3,-0.652117036
1.2,0.4,12.4,-0.661070397
1.2,0.4,12.5,-0.670056026
1.2,0.4,12.6,-0.679073177
1.2,0.4,12.7,-0.688121141
1.2,0.4,12.8,-0.697199248
1.2,0.4,12.9,-0.70630687
1.2,0.4,13,-0.715443421
1.2,0.4,13.1,-0.724608361
1.2,0.4,13.2,-0.733801196
1.2,0.4,13.3,-0.743021483
1.2,0.4,13.4,-0.752268829
1.2,0.4,13.5,-0.761542897
1.2,0.4,13.6,-0.770843406
1.2,0.4,13.7,-0.780170135
1.2,0.4,13.8,-0.789522922
1.2,0.4,13.9,-0.798901672
1.2,0.4,14,-0.808306357
1.2,0.4,14.1,-0.817737016
1.2,0.4,14.2,-0.827193763
1.2,0.4,14.3,-0.836676787
1.2,0.4,14.4,-0.846186354
1.2,0.4,14.5,-0.855722811
1.2,0.4,14.6,-0.865286588
1.2,0.4,14.7,-0.874878201
1.2,0.4,14.8,-0.884498255
1.2,0.4,14.9,-0.894147446
1.2,0.4,15,-0.903826561
1.2,0.4,15.1,-0.913536487
1.2,0.4,15.2,-0.923278202
1.2,0.4,15.3,-0.933052789
1.2,0.4,15.4,-0.942861428
1.2,0.4,15.5,-0.952705403
1.2,0.4,15.6,-0.9625861
1.2,0.4,15.7,-0.972505009
1.2,0.4,15.8,-0.982463725
1.2,0.4,15.9,-0.992463948
1.2,0.4,16,-1.002507481
1.2,0.5,2,-0.026552222
1.2,0.5,2.1,-0.029101323
1.2,0.5,2.2,-0.031755291
1.2,0.5,2.3,-0.034511787
1.2,0.5,2.4,-0.037368457
1.2,0.5,2.5,-0.040322943
1.2,0.5,2.6,-0.043372891
1.2,0.5,2.7,-0.046515958
1.2,0.5,2.8,-0.049749828
1.2,0.5,2.9,-0.053072216
1.2,0.5,3,-0.056480875
1.2,0.5,3.1,-0.059973611
1.2,0.5,3.2,-0.063548283
1.2,0.5,3.3,-0.067202819
1.2,0.5,3.4,-0.070935213
1.2,0.5,3.5,-0.074743539
1.2,0.5,3.6,-0.078625956
1.2,0.5,3.7,-0.082580707
1.2,0.5,3.8,-0.086606132
1.2,0.5,3.9,-0.090700667
1.2,0.5,4,-0.094862847
1.2,0.5,4.1,-0.099091313
1.2,0.5,4.2,-0.103384808
1.2,0.5,4.3,-0.107742184
1.2,0.5,4.4,-0.1121624
1.2,0.5,4.5,-0.116644522
1.2,0.5,4.6,-0.121187723
1.2,0.5,4.7,-0.125791284
1.2,0.5,4.8,-0.130454587
1.2,0.5,4.9,-0.135177119
1.2,0.5,5,-0.139958466
1.2,0.5,5.1,-0.144798308
1.2,0.5,5.2,-0.14969642
1.2,0.5,5.3,-0.154652662
1.2,0.5,5.4,-0.15966698
1.2,0.5,5.5,-0.164739396
1.2,0.5,5.6,-0.169870007
1.2,0.5,5.7,-0.175058975
1.2,0.5,5.8,-0.180306525
1.2,0.5,5.9,-0.185612936
1.2,0.5,6,-0.190978536
1.2,0.5,6.1,-0.196403695
1.2,0.5,6.2,-0.201888819
1.2,0.5,6.3,-0.207434342
1.2,0.5,6.4,-0.213040723
1.2,0.5,6.5,-0.218708435
1.2,0.5,6.6,-0.224437959
1.2,0.5,6.7,-0.230229782
1.2,0.5,6.8,-0.236084386
1.2,0.5,6.9,-0.242002243
1.2,0.5,7,-0.247983813
1.2,0.5,7.1,-0.254029531
1.2,0.5,7.2,-0.260139811
1.2,0.5,7.3,-0.266315032
1.2,0.5,7.4,-0.272555539
1.2,0.5,7.5,-0.278861638
1.2,0.5,7.6,-0.28523359
1.2,0.5,7.7,-0.29167161
1.2,0.5,7.8,-0.29817586
1.2,0.5,7.9,-0.304746453
1.2,0.5,8,-0.311383442
1.2,0.5,8.1,-0.318086825
1.2,0.5,8.2,-0.324856541
1.2,0.5,8.3,-0.331692467
1.2,0.5,8.4,-0.338594421
1.2,0.5,8.5,-0.345562159
1.2,0.5,8.6,-0.352595375
1.2,0.5,8.7,-0.359693704
1.2,0.5,8.8,-0.366856718
1.2,0.5,8.9,-0.374083932
1.2,0.5,9,-0.381374804
1.2,0.5,9.1,-0.388728734
1.2,0.5,9.2,-0.396145069
1.2,0.5,9.3,-0.403623104
1.2,0.5,9.4,-0.411162085
1.2,0.5,9.5,-0.41876121
1.2,0.5,9.6,-0.426419636
1.2,0.5,9.7,-0.434136476
1.2,0.5,9.8,-0.441910806
1.2,0.5,9.9,-0.449741669
1.2,0.5,10,-0.457628076
1.2,0.5,10.1,-0.465569009
1.2,0.5,10.2,-0.473563427
1.2,0.5,10.3,-0.481610268
1.2,0.5,10.4,-0.489708453
1.2,0.5,10.5,-0.497856887
1.2,0.5,10.6,-0.506054466
1.2,0.5,10.7,-0.51430008
1.2,0.5,10.8,-0.522592612
1.2,0.5,10.9,-0.530930948
1.2,0.5,11,-0.539313975
1.2,0.5,11.1,-0.547740584
1.2,0.5,11.2,-0.556209677
1.2,0.5,11.3,-0.564720167
1.2,0.5,11.4,-0.573270981
1.2,0.5,11.5,-0.581861065
1.2,0.5,11.6,-0.590489381
1.2,0.5,11.7,-0.599154916
1.2,0.5,11.8,-0.607856681
1.2,0.5,11.9,-0.616593714
1.2,0.5,12,-0.625365081
1.2,0.5,12.1,-0.634169881
1.2,0.5,12.2,-0.643007244
1.2,0.5,12.3,-0.651876337
1.2,0.5,12.4,-0.660776364
1.2,0.5,12.5,-0.669706568
1.2,0.5,12.6,-0.678666232
1.2,0.5,12.7,-0.687654682
1.2,0.5,12.8,-0.696671289
1.2,0.5,12.9,-0.70571547
1.2,0.5,13,-0.71478669
1.2,0.5,13.1,-0.723884463
1.2,0.5,13.2,-0.733008356
1.2,0.5,13.3,-0.742157987
1.2,0.5,13.4,-0.75133303
1.2,0.5,13.5,-0.760533217
1.2,0.5,13.6,-0.769758337
1.2,0.5,13.7,-0.779008239
1.2,0.5,13.8,-0.788282836
1.2,0.5,13.9,-0.797582101
1.2,0.5,14,-0.806906078
1.2,0.5,14.1,-0.816254874
1.2,0.5,14.2,-0.825628667
1.2,0.5,14.3,-0.835027706
1.2,0.5,14.4,-0.844452314
1.2,0.5,14.5,-0.853902885
1.2,0.5,14.6,-0.863379892
1.2,0.5,14.7,-0.872883884
1.2,0.5,14.8,-0.882415488
1.2,0.5,14.9,-0.891975412
1.2,0.5,15,-0.901564445
1.2,0.5,15.1,-0.911183458
1.2,0.5,15.2,-0.920833405
1.2,0.5,15.3,-0.930515322
1.2,0.5,15.4,-0.940230329
1.2,0.5,15.5,-0.949979631
1.2,0.5,15.6,-0.959764516
1.2,0.5,15.7,-0.969586354
1.2,0.5,15.8,-0.979446598
1.2,0.5,15.9,-0.989346784
1.2,0.5,16,-0.999288524
1.3,0.2,2,-0.031164604
1.3,0.2,2.1,-0.033670798
1.3,0.2,2.2,-0.03625277
1.3,0.2,2.3,-0.038911434
1.3,0.2,2.4,-0.041647694
1.3,0.2,2.5,-0.044462414
1.3,0.2,2.6,-0.047356385
1.3,0.2,2.7,-0.050330321
1.3,0.2,2.8,-0.053384844
1.3,0.2,2.9,-0.056520482
1.3,0.2,3,-0.059737673
1.3,0.2,3.1,-0.063036762
1.3,0.2,3.2,-0.066418011
1.3,0.2,3.3,-0.069881601
1.3,0.2,3.4,-0.073427635
1.3,0.2,3.5,-0.077056153
1.3,0.2,3.6,-0.080767127
1.3,0.2,3.7,-0.084560476
1.3,0.2,3.8,-0.088436065
1.3,0.2,3.9,-0.092393717
1.3,0.2,4,-0.096433212
1.3,0.2,4.1,-0.100554294
1.3,0.2,4.2,-0.104756678
1.3,0.2,4.3,-0.109040051
1.3,0.2,4.4,-0.113404074
1.3,0.2,4.5,-0.117848392
1.3,0.2,4.6,-0.122372631
1.3,0.2,4.7,-0.126976403
1.3,0.2,4.8,-0.13165931
1.3,0.2,4.9,-0.136420943
1.3,0.2,5,-0.141260887
1.3,0.2,5.1,-0.146178724
1.3,0.2,5.2,-0.151174031
1.3,0.2,5.3,-0.156246383
1.3,0.2,5.4,-0.161395357
1.3,0.2,5.5,-0.166620531
1.3,0.2,5.6,-0.171921484
1.3,0.2,5.7,-0.177297799
1.3,0.2,5.8,-0.182749066
1.3,0.2,5.9,-0.188274878
1.3,0.2,6,-0.193874835
1.3,0.2,6.1,-0.199548544
1.3,0.2,6.2,-0.20529562
1.3,0.2,6.3,-0.211115687
1.3,0.2,6.4,-0.217008375
1.3,0.2,6.5,-0.222973326
1.3,0.2,6.6,-0.22901019
1.3,0.2,6.7,-0.235118629
1.3,0.2,6.8,-0.241298312
1.3,0.2,6.9,-0.247548921
1.3,0.2,7,-0.253870147
1.3,0.2,7.1,-0.260261694
1.3,0.2,7.2,-0.266723275
1.3,0.2,7.3,-0.273254615
1.3,0.2,7.4,-0.279855448
1.3,0.2,7.5,-0.286525523
1.3,0.2,7.6,-0.293264595
1.3,0.2,7.7,-0.300072434
1.3,0.2,7.8,-0.306948818
1.3,0.2,7.9,-0.313893537
1.3,0.2,8,-0.320906389
1.3,0.2,8.1,-0.327987185
1.3,0.2,8.2,-0.335135743
1.3,0.2,8.3,-0.342351891
1.3,0.2,8.4,-0.349635467
1.3,0.2,8.5,-0.356986316
1.3,0.2,8.6,-0.364404292
1.3,0.2,8.7,-0.371889254
1.3,0.2,8.8,-0.379441073
1.3,0.2,8.9,-0.387059621
1.3,0.2,9,-0.39474478
1.3,0.2,9.1,-0.402496436
1.3,0.2,9.2,-0.41031448
1.3,0.2,9.3,-0.418198809
1.3,0.2,9.4,-0.426149322
1.3,0.2,9.5,-0.434165924
1.3,0.2,9.6,-0.442248523
1.3,0.2,9.7,-0.450397029
1.3,0.2,9.8,-0.458611356
1.3,0.2,9.9,-0.466891422
1.3,0.2,10,-0.475237147
1.3,0.2,10.1,-0.483648454
1.3,0.2,10.2,-0.492125272
1.3,0.2,10.3,-0.50066753
1.3,0.2,10.4,-0.509275166
1.3,0.2,10.5,-0.517948122
1.3,0.2,10.6,-0.526686346
1.3,0.2,10.7,-0.535489795
1.3,0.2,10.8,-0.544358436
1.3,0.2,10.9,-0.553292247
1.3,0.2,11,-0.56229122
1.3,0.2,11.1,-0.571355365
1.3,0.2,11.2,-0.580484708
1.3,0.2,11.3,-0.5896793
1.3,0.2,11.4,-0.598939218
1.3,0.2,11.5,-0.608264568
1.3,0.2,11.6,-0.61765549
1.3,0.2,11.7,-0.627112166
1.3,0.2,11.8,-0.63663482
1.3,0.2,11.9,-0.646223728
1.3,0.2,12,-0.655879223
1.3,0.2,12.1,-0.665601703
1.3,0.2,12.2,-0.675391634
1.3,0.2,12.3,-0.685249564
1.3,0.2,12.4,-0.69517613
1.3,0.2,12.5,-0.705172063
1.3,0.2,12.6,-0.715238204
1.3,0.2,12.7,-0.725375512
1.3,0.2,12.8,-0.735585071
1.3,0.2,12.9,-0.745868112
1.3,0.2,13,-0.756226016
1.3,0.2,13.1,-0.766660333
1.3,0.2,13.2,-0.777172794
1.3,0.2,13.3,-0.787765332
1.3,0.2,13.4,-0.798440088
1.3,0.2,13.5,-0.809199441
1.3,0.2,13.6,-0.820046016
1.3,0.2,13.7,-0.83098271
1.3,0.2,13.8,-0.842012714
1.3,0.2,13.9,-0.853139532
