"l [mm]","t [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
4.5,0.6,12.4,-0.697408870198347
4.5,0.6,12.5,-0.749290403981608
4.5,0.6,12.6,-0.802549424525296
4.5,0.6,12.7,-0.857041470637189
4.5,0.6,12.8,-0.912640882035875
4.5,0.6,12.9,-0.96923847495237
4.5,0.6,13,-1.02673952664732
4.5,0.6,13.1,-1.08506202707193
4.5,0.6,13.2,-1.14413516160546
4.5,0.6,13.3,-1.20389799379124
4.5,0.6,13.4,-1.26429832135754
4.5,0.6,13.5,-1.32529168262747
4.5,0.6,13.6,-1.38684049380078
4.5,0.6,13.7,-1.44891330062719
4.5,0.6,13.8,-1.51148413084288
4.5,0.6,13.9,-1.57453193663228
4.5,0.6,14,-1.63804011971119
4.5,0.6,14.1,-1.7019961362423
4.5,0.6,14.2,-1.76639118655858
4.5,0.6,14.3,-1.83122001020961
4.5,0.6,14.4,-1.89648084268274
4.5,0.6,14.5,-1.96217568415002
4.5,0.6,14.6,-2.02831131344119
4.5,0.6,14.7,-2.09490248612921
4.5,0.6,14.8,-2.16198319872084
4.5,0.6,14.9,-2.22965741570208
4.5,0.6,15,-2.29824898337282
4.5,0.6,15.1,-2.36523474158333
4.5,0.6,15.2,-2.43386156190268
4.5,0.6,15.3,-2.50325859513157
4.5,0.6,15.4,-2.5731609450505
4.5,0.6,15.5,-2.64358551051749
4.5,0.6,15.6,-2.71455792577292
4.5,0.6,15.7,-2.78610335846388
4.5,0.6,15.8,-2.85824709043508
4.5,0.6,15.9,-2.9310151485984
4.5,0.6,16,-3.00443466223656
4.5,0.7,2,-0.345140396838578
4.5,0.7,2.1,-0.380644474697507
4.5,0.7,2.2,-0.417973828028988
4.5,0.7,2.3,-0.45715085219134
4.5,0.7,2.4,-0.49820099520501
4.5,0.7,2.5,-0.541153015693113
4.5,0.7,2.6,-0.586039253886281
4.5,0.7,2.7,-0.632895917352134
4.5,0.7,2.8,-0.681763383460405
4.5,0.7,2.9,-0.732686520981203
4.5,0.7,3,-0.785715033641569
4.5,0.7,3.1,-0.840903828938964
4.5,0.7,3.2,-0.898313416038906
4.5,0.7,3.3,-0.95801033717419
4.5,0.7,3.4,-1.02006763762828
4.5,0.7,3.5,-1.08456538013685
4.5,0.7,3.6,-1.15159121039699
4.5,0.7,3.7,-1.22124098135162
4.5,0.7,3.8,-1.29361944504218
4.5,0.7,3.9,-1.36884102212434
4.5,0.7,4,-1.44703066065549
4.5,0.7,4.1,-1.52832479753239
4.5,0.7,4.2,-1.61287243803673
4.5,0.7,4.3,-1.70083637140168
4.5,0.7,4.4,-1.79239454322537
4.5,0.7,4.5,-1.88774160903109
4.5,0.7,4.6,-1.98709069743359
4.5,0.7,4.7,-2.09067541637995
4.5,0.7,4.8,-2.19875214199101
4.5,0.7,4.9,-2.31160263689403
4.5,0.7,5,-2.42953705393643
4.5,0.7,5.1,-2.5528973922274
4.5,0.7,5.2,-2.68206148611359
4.5,0.7,5.3,-2.81744762467275
4.5,0.7,5.4,-2.95951992054133
4.5,0.7,5.5,-3.10879457362093
4.5,0.7,5.6,-3.26584720909755
4.5,0.7,5.7,-3.43132151249603
4.5,0.7,5.8,-3.60593944023255
4.5,0.7,5.9,-3.79051335652453
4.5,0.7,6,-3.9859605424119
4.5,0.7,6.1,-4.19332064826918
4.5,0.7,6.2,-4.41377682927439
4.5,0.7,6.3,-4.64868153079826
4.5,0.7,6.4,-4.89958820242972
4.5,0.7,6.5,-5.16829065234726
4.5,0.7,6.6,-5.45687236397355
4.5,0.7,6.7,-5.76776897065071
4.5,0.7,6.8,-6.10384835723423
4.5,0.7,6.9,-6.46851474830432
4.5,0.7,7,-6.86584601052318
4.5,0.7,7.1,-7.3007778491345
4.5,0.7,7.2,-7.77935567376163
4.5,0.7,7.3,-8.30908655081073
4.5,0.7,7.4,-8.89944340654723
4.5,0.7,7.5,-9.56260843053178
4.5,0.7,7.6,-10.3146066432876
4.5,0.7,7.7,-11.1771045563968
4.5,0.7,7.8,-12.1804038264118
4.5,0.7,7.9,-13.3687235366634
4.5,0.7,8,-14.8102255694244
4.5,0.7,8.1,-16.6178963017319
4.5,0.7,8.2,-18.9985944172895
4.5,0.7,8.3,-22.3862066331227
4.5,0.7,8.4,-27.7848284278052
4.5,0.7,8.5,-32.0518056002552
4.5,0.7,8.6,-25.2260108533901
4.5,0.7,8.7,-20.3877293932855
4.5,0.7,8.8,-17.1275819267967
4.5,0.7,8.9,-14.6897712085172
4.5,0.7,9,-12.747127489535
4.5,0.7,9.1,-11.1364948652834
4.5,0.7,9.2,-9.76611794525679
4.5,0.7,9.3,-8.5797189762719
4.5,0.7,9.4,-7.54047300535922
4.5,0.7,9.5,-6.62302014727591
4.5,0.7,9.6,-5.80912556821168
4.5,0.7,9.7,-5.08515708014356
4.5,0.7,9.8,-4.44054065786051
4.5,0.7,9.9,-3.86677746983249
4.5,0.7,10,-3.35680187443592
4.5,0.7,10.1,-2.90455641459532
4.5,0.7,10.2,-2.50471002157762
4.5,0.7,10.3,-2.15247295644075
4.5,0.7,10.4,-1.84347764090594
4.5,0.7,10.5,-1.5737040089427
4.5,0.7,10.6,-1.33943418068824
4.5,0.7,10.7,-1.13722557453706
4.5,0.7,10.8,-0.963894764503109
4.5,0.7,10.9,-0.816506821126804
4.5,0.7,11,-0.692366728557849
4.5,0.7,11.1,-0.589010853820119
4.5,0.7,11.2,-0.504197435147766
4.5,0.7,11.3,-0.435895725993465
4.5,0.7,11.4,-0.382273848588858
4.5,0.7,11.5,-0.341685639995871
4.5,0.7,11.6,-0.312656870826225
4.5,0.7,11.7,-0.293871228502562
4.5,0.7,11.8,-0.28415641860767
4.5,0.7,11.9,-0.282470674970495
4.5,0.7,12,-0.287889898640612
4.5,0.7,12.1,-0.299595578150976
4.5,0.7,12.2,-0.316863584006574
4.5,0.7,12.3,-0.33905388146473
4.5,0.7,12.4,-0.365601167653402
4.5,0.7,12.5,-0.396006411033184
4.5,0.7,12.6,-0.429829251720277
4.5,0.7,12.7,-0.466681208665588
4.5,0.7,12.8,-0.506219632606026
4.5,0.7,12.9,-0.548142340710111
4.5,0.7,13,-0.59218286879955
4.5,0.7,13.1,-0.638106279023638
4.5,0.7,13.2,-0.685705464185214
4.5,0.7,13.3,-0.734797894024557
4.5,0.7,13.4,-0.785222753269723
4.5,0.7,13.5,-0.836838425875776
4.5,0.7,13.6,-0.889520284411034
4.5,0.7,13.7,-0.94315874788027
4.5,0.7,13.8,-0.99765757532689
4.5,0.7,13.9,-1.05293236628893
4.5,0.7,14,-1.10890924258156
4.5,0.7,14.1,-1.16552368894327
4.5,0.7,14.2,-1.22271953282797
4.5,0.7,14.3,-1.28044804606781
4.5,0.7,14.4,-1.33866715329804
4.5,0.7,14.5,-1.39734073394694
4.5,0.7,14.6,-1.45643800627804
4.5,0.7,14.7,-1.5159329834511
4.5,0.7,14.8,-1.57580399286497
4.5,0.7,14.9,-1.63603325118127
4.5,0.7,15,-1.69660648842026
4.5,0.7,15.1,-1.75751261538848
4.5,0.7,15.2,-1.81874342945355
4.5,0.7,15.3,-1.88029335434248
4.5,0.7,15.4,-1.94215921021449
4.5,0.7,15.5,-2.00434001076048
4.5,0.7,15.6,-2.06683678451673
4.5,0.7,15.7,-2.12965241795819
4.5,0.7,15.8,-2.19279151826698
4.5,0.7,15.9,-2.25626029395409
4.5,0.7,16,-2.32006645176088
4.5,0.8,2,-0.347052574448696
4.5,0.8,2.1,-0.381551403978075
4.5,0.8,2.2,-0.417793847068572
4.5,0.8,2.3,-0.455797007834071
4.5,0.8,2.4,-0.495579825407308
4.5,0.8,2.5,-0.537163295584411
4.5,0.8,2.6,-0.580570690474439
4.5,0.8,2.7,-0.625827779922
4.5,0.8,2.8,-0.67296305783383
4.5,0.8,2.9,-0.722007976158222
4.5,0.8,3,-0.772997189067117
4.5,0.8,3.1,-0.8259688098283
4.5,0.8,3.2,-0.880964682897097
4.5,0.8,3.3,-0.938030673884689
4.5,0.8,3.4,-0.997216980261058
4.5,0.8,3.5,-1.05857846591824
4.5,0.8,3.6,-1.12217502305364
4.5,0.8,3.7,-1.18807196523323
4.5,0.8,3.8,-1.2563404559679
4.5,0.8,3.9,-1.32705797768869
4.5,0.8,4,-1.40030884665043
4.5,0.8,4.1,-1.4761847800414
4.5,0.8,4.2,-1.55478552244688
4.5,0.8,4.3,-1.6362195398284
4.5,0.8,4.4,-1.72060479036555
4.5,0.8,4.5,-1.80806958289392
4.5,0.8,4.6,-1.89875353530484
4.5,0.8,4.7,-1.99280864719542
4.5,0.8,4.8,-2.09040050333574
4.5,0.8,4.9,-2.19170962722622
4.5,0.8,5,-2.2969330072485
4.5,0.8,5.1,-2.40628582178339
4.5,0.8,5.2,-2.52000339432791
4.5,0.8,5.3,-2.63834341527488
4.5,0.8,5.4,-2.76158847386086
4.5,0.8,5.5,-2.89004895214153
4.5,0.8,5.6,-3.02406634310646
4.5,0.8,5.7,-3.16401706769983
4.5,0.8,5.8,-3.31031688122479
4.5,0.8,5.9,-3.46342597923446
4.5,0.8,6,-3.62385493769455
4.5,0.8,6.1,-3.79217165345514
4.5,0.8,6.2,-3.96900949094432
4.5,0.8,6.3,-4.1550768922744
4.5,0.8,6.4,-4.35116877445572
4.5,0.8,6.5,-4.55818012445157
4.5,0.8,6.6,-4.7771223178304
4.5,0.8,6.7,-5.00914284037063
4.5,0.8,6.8,-5.25554929939782
4.5,0.8,6.9,-5.5178388951551
4.5,0.8,7,-5.79773491514014
4.5,0.8,7.1,-6.09723236584014
4.5,0.8,7.2,-6.41865564297808
4.5,0.8,7.3,-6.76473228260267
4.5,0.8,7.4,-7.13868852175185
4.5,0.8,7.5,-7.54437494067694
4.5,0.8,7.6,-7.98643438154467
4.5,0.8,7.7,-8.47053054352077
4.5,0.8,7.8,-9.00366574916311
4.5,0.8,7.9,-9.59463333218603
4.5,0.8,8,-10.254679625711
4.5,0.8,8.1,-10.9985041487836
4.5,0.8,8.2,-11.8458287856759
4.5,0.8,8.3,-12.8239729624425
4.5,0.8,8.4,-13.9723171168071
4.5,0.8,8.5,-15.3505802139702
4.5,0.8,8.6,-17.0555369670769
4.5,0.8,8.7,-19.2586583496291
4.5,0.8,8.8,-22.3027612296323
4.5,0.8,8.9,-26.9594917534944
4.5,0.8,9,-32.9112525241383
4.5,0.8,9.1,-27.7976776178186
4.5,0.8,9.2,-22.3878109166935
4.5,0.8,9.3,-18.8388529922631
4.5,0.8,9.4,-16.4789557415735
4.5,0.8,9.5,-14.5328600315123
4.5,0.8,9.6,-12.7855808464064
4.5,0.8,9.7,-11.3067565119869
4.5,0.8,9.8,-10.0351930498106
4.5,0.8,9.9,-8.92325784113816
4.5,0.8,10,-7.93933343796954
4.5,0.8,10.1,-7.06166821218457
4.5,0.8,10.2,-6.27463053380588
4.5,0.8,10.3,-5.5665551228932
4.5,0.8,10.4,-4.92844402542287
4.5,0.8,10.5,-4.35314022977724
4.5,0.8,10.6,-3.83477840330082
4.5,0.8,10.7,-3.36840889788372
4.5,0.8,10.8,-2.94973684315941
4.5,0.8,10.9,-2.57494130090039
4.5,0.8,11,-2.24055163103954
4.5,0.8,11.1,-1.94336508860853
4.5,0.8,11.2,-1.68039392633735
4.5,0.8,11.3,-1.44883317170583
4.5,0.8,11.4,-1.2460423719152
4.5,0.8,11.5,-1.06953624838622
4.5,0.8,11.6,-0.916980523667557
4.5,0.8,11.7,-0.786190254930446
4.5,0.8,11.8,-0.675128869937997
4.5,0.8,11.9,-0.581906778183351
4.5,0.8,12,-0.504778942203487
4.5,0.8,12.1,-0.442141163149795
4.5,0.8,12.2,-0.392525083724911
4.5,0.8,12.3,-0.3545920646414
4.5,0.8,12.4,-0.327126171054475
4.5,0.8,12.5,-0.309026533819545
4.5,0.8,12.6,-0.299299344426438
4.5,0.8,12.7,-0.29704971586363
4.5,0.8,12.8,-0.301473604687436
4.5,0.8,12.9,-0.311849949314805
4.5,0.8,13,-0.327533140582048
4.5,0.8,13.1,-0.347945905549421
4.5,0.8,13.2,-0.372572655642877
4.5,0.8,13.3,-0.400953325836848
4.5,0.8,13.4,-0.432677712466377
4.5,0.8,13.5,-0.467380302858615
4.5,0.8,13.6,-0.504735579605081
4.5,0.8,13.7,-0.544453775241722
4.5,0.8,13.8,-0.58627704868905
4.5,0.8,13.9,-0.629976052431045
4.5,0.8,14,-0.675346858568481
4.5,0.8,14.1,-0.722208212152118
4.5,0.8,14.2,-0.770399081246288
4.5,0.8,14.3,-0.819776474732383
4.5,0.8,14.4,-0.87021350073358
4.5,0.8,14.5,-0.921597640577245
4.5,0.8,14.6,-0.973829215301583
4.5,0.8,14.7,-1.02682002378063
4.5,0.8,14.8,-1.08049213353476
4.5,0.8,14.9,-1.13477680718064
4.5,0.8,15,-1.18961354923231
4.5,0.8,15.1,-1.2449492595875
4.5,0.8,15.2,-1.30073748151659
4.5,0.8,15.3,-1.35693773331789
4.5,0.8,15.4,-1.41351491401964
4.5,0.8,15.5,-1.47043877460254
4.5,0.8,15.6,-1.52768344719618
4.5,0.8,15.7,-1.58522702557924
4.5,0.8,15.8,-1.64305119109271
4.5,0.8,15.9,-1.70114087877139
4.5,0.8,16,-1.75948397911626
4.5,0.9,2,-0.351008513004413
4.5,0.9,2.1,-0.386014559978578
4.5,0.9,2.2,-0.422628325411579
4.5,0.9,2.3,-0.460850875006996
4.5,0.9,2.4,-0.500686216630268
4.5,0.9,2.5,-0.542141518398179
4.5,0.9,2.6,-0.585227309936641
4.5,0.9,2.7,-0.629957666238999
4.5,0.9,2.8,-0.676350373895464
4.5,0.9,2.9,-0.724427079812027
4.5,0.9,3,-0.774213422895259
4.5,0.9,3.1,-0.825739149550048
4.5,0.9,3.2,-0.879038214222326
4.5,0.9,3.3,-0.934148866621982
4.5,0.9,3.4,-0.991113727685552
4.5,0.9,3.5,-1.04997985678752
4.5,0.9,3.6,-1.11079881318784
4.5,0.9,3.7,-1.17362671521475
4.5,0.9,3.8,-1.23852430123128
4.5,0.9,3.9,-1.30555699702313
4.5,0.9,4,-1.37479499488109
4.5,0.9,4.1,-1.44631335033293
4.5,0.9,4.2,-1.52019210321378
4.5,0.9,4.3,-1.59651643055071
4.5,0.9,4.4,-1.67537683958026
4.5,0.9,4.5,-1.7568694101186
4.5,0.9,4.6,-1.84109609646591
4.5,0.9,4.7,-1.92816510005128
4.5,0.9,4.8,-2.01819132511854
4.5,0.9,4.9,-2.1112969309202
4.5,0.9,5,-2.20761199513895
4.5,0.9,5.1,-2.30727530460638
4.5,0.9,5.2,-2.41043529085956
4.5,0.9,5.3,-2.51725112969951
4.5,0.9,5.4,-2.62789402573571
4.5,0.9,5.5,-2.74254870498197
4.5,0.9,5.6,-2.86141514099763
4.5,0.9,5.7,-2.98471054296318
4.5,0.9,5.8,-3.1126716375998
4.5,0.9,5.9,-3.24555728119901
4.5,0.9,6,-3.38365144350117
4.5,0.9,6.1,-3.52726661211069
4.5,0.9,6.2,-3.67674767503771
4.5,0.9,6.3,-3.83247635042069
4.5,0.9,6.4,-3.99487624730882
4.5,0.9,6.5,-4.16441866059968
4.5,0.9,6.6,-4.34162922818399
4.5,0.9,6.7,-4.5270956108189
4.5,0.9,6.8,-4.72147639758643
4.5,0.9,6.9,-4.92551149515313
4.5,0.9,7,-5.14003433172801
4.5,0.9,7.1,-5.36598630254516
4.5,0.9,7.2,-5.6044340111744
4.5,0.9,7.3,-5.85659003178306
4.5,0.9,7.4,-6.12383814866295
4.5,0.9,7.5,-6.40776434586749
4.5,0.9,7.6,-6.71019525889052
4.5,0.9,7.7,-7.03324641837958
4.5,0.9,7.8,-7.37938350000761
4.5,0.9,7.9,-7.75150108194512
4.5,0.9,8,-8.15302532241045
4.5,0.9,8.1,-8.588049867706
4.5,0.9,8.2,-9.06151879992206
4.5,0.9,8.3,-9.57947760177846
4.5,0.9,8.4,-10.1494248760204
4.5,0.9,8.5,-10.7808174958453
4.5,0.9,8.6,-11.4858169637291
4.5,0.9,8.7,-12.2804292792883
4.5,0.9,8.8,-13.1863153472892
4.5,0.9,8.9,-14.2338047837515
4.5,0.9,9,-15.4672089765417
4.5,0.9,9.1,-16.9548773761059
4.5,0.9,9.2,-18.8100102953993
4.5,0.9,9.3,-21.238795696308
4.5,0.9,9.4,-24.6650807806856
4.5,0.9,9.5,-29.9598779841496
4.5,0.9,9.6,-33.2805973062325
4.5,0.9,9.7,-27.0495742978213
4.5,0.9,9.8,-22.4459387245637
4.5,0.9,9.9,-19.2786541628625
4.5,0.9,10,-16.8872737487003
4.5,0.9,10.1,-14.9678976279099
4.5,0.9,10.2,-13.3649269106144
4.5,0.9,10.3,-11.989492833715
4.5,0.9,10.4,-10.7865208841299
4.5,0.9,10.5,-9.71974048342756
4.5,0.9,10.6,-8.76412899838394
4.5,0.9,10.7,-7.90177899195515
4.5,0.9,10.8,-7.11948379485202
4.5,0.9,10.9,-6.40724834298871
4.5,0.9,11,-5.75732813133438
4.5,0.9,11.1,-5.16358498173345
4.5,0.9,11.2,-4.62104142640107
4.5,0.9,11.3,-4.12556474649415
4.5,0.9,11.4,-3.67363893070385
4.5,0.9,11.5,-3.26219841930711
4.5,0.9,11.6,-2.88850668614362
4.5,0.9,11.7,-2.55006823259559
4.5,0.9,11.8,-2.24456594190195
4.5,0.9,11.9,-1.9698178439253
4.5,0.9,12,-1.72374869134556
4.5,0.9,12.1,-1.50437266473989
4.5,0.9,12.2,-1.30978419708316
4.5,0.9,12.3,-1.13815444860925
4.5,0.9,12.4,-0.98773142949729
4.5,0.9,12.5,-0.856842186586135
4.5,0.9,12.6,-0.74389584842177
4.5,0.9,12.7,-0.647386658411272
4.5,0.9,12.8,-0.565896414081501
4.5,0.9,12.9,-0.498095968034105
4.5,0.9,13,-0.442745632705865
4.5,0.9,13.1,-0.398694469229374
4.5,0.9,13.2,-0.364878535860402
4.5,0.9,13.3,-0.340318230503846
4.5,0.9,13.4,-0.324114892324161
4.5,0.9,13.5,-0.315446836545876
4.5,0.9,13.6,-0.313564990825383
4.5,0.9,13.7,-0.317788286424612
4.5,0.9,13.8,-0.327498937091089
4.5,0.9,13.9,-0.342137716189131
4.5,0.9,14,-0.361199320407851
4.5,0.9,14.1,-0.384227887681007
4.5,0.9,14.2,-0.410812718573896
4.5,0.9,14.3,-0.440584234665491
4.5,0.9,14.4,-0.473210194424398
4.5,0.9,14.5,-0.508392176596698
4.5,0.9,14.6,-0.545862332938343
4.5,0.9,14.7,-0.585380405929787
4.5,0.9,14.8,-0.626731002591719
4.5,0.9,14.9,-0.669721112376466
4.5,0.9,15,-0.714177855069377
4.5,0.9,15.1,-0.759946443457625
4.5,0.9,15.2,-0.806888345010707
4.5,0.9,15.3,-0.854879626798935
4.5,0.9,15.4,-0.903809468217193
4.5,0.9,15.5,-0.953578826674061
4.5,0.9,15.6,-1.00409924216528
4.5,0.9,15.7,-1.05529176751125
4.5,0.9,15.8,-1.10708601195047
4.5,0.9,15.9,-1.15941928670935
4.5,0.9,16,-1.21223584208821
4.5,1,2,-0.331112771540969
4.5,1,2.1,-0.364644968436567
4.5,1,2.2,-0.399784341488818
4.5,1,2.3,-0.436531621429605
4.5,1,2.4,-0.474888604822919
4.5,1,2.5,-0.514858272034882
4.5,1,2.6,-0.556444907106835
4.5,1,2.7,-0.599654219544722
4.5,1,2.8,-0.64449346811203
4.5,1,2.9,-0.690971586792545
4.5,1,3,-0.739099313173245
4.5,1,3.1,-0.788889319586377
4.5,1,3.2,-0.840356347443828
4.5,1,3.3,-0.893517345296428
4.5,1,3.4,-0.948391611255717
4.5,1,3.5,-1.00500094052747
4.5,1,3.6,-1.06336977892458
4.5,1,3.7,-1.12352538335356
4.5,1,3.8,-1.18549799040441
4.5,1,3.9,-1.24932099431943
4.5,1,4,-1.31503113577513
4.5,1,4.1,-1.38266870308284
4.5,1,4.2,-1.45227774760297
4.5,1,4.3,-1.52390631537482
4.5,1,4.4,-1.59760669719447
4.5,1,4.5,-1.67343569962962
4.5,1,4.6,-1.75145493974699
4.5,1,4.7,-1.83173116665182
4.5,1,4.8,-1.91433661330416
4.5,1,4.9,-1.99934938249228
4.5,1,5,-2.08685387131803
4.5,1,5.1,-2.17694123909129
4.5,1,5.2,-2.26970992415622
4.5,1,5.3,-2.36526621589216
4.5,1,5.4,-2.46372488896655
4.5,1,5.5,-2.56520990788753
4.5,1,5.6,-2.66985521103368
4.5,1,5.7,-2.77780558466005
4.5,1,5.8,-2.88921763893077
4.5,1,5.9,-3.00426089985404
4.5,1,6,-3.1231190331521
4.5,1,6.1,-3.24599121865644
4.5,1,6.2,-3.37309369686374
4.5,1,6.3,-3.50466151292887
4.5,1,6.4,-3.64095048774568
4.5,1,6.5,-3.78223945104821
4.5,1,6.6,-3.92883277788059
4.5,1,6.7,-4.08106327762375
4.5,1,6.8,-4.23929549441592
4.5,1,6.9,-4.4039294897663
4.5,1,7,-4.57540519311438
4.5,1,7.1,-4.75420742493784
4.5,1,7.2,-4.94087172098722
4.5,1,7.3,-5.13599111699271
4.5,1,7.4,-5.34022409301602
4.5,1,7.5,-5.55430392860622
4.5,1,7.6,-5.7790497882905
4.5,1,7.7,-6.0153799474695
4.5,1,7.8,-6.26432768941312
4.5,1,7.9,-6.52706056569855
4.5,1,8,-6.80490393035318
4.5,1,8.1,-7.09936995388034
4.5,1,8.2,-7.41219372896183
4.5,1,8.3,-7.74537864266398
4.5,1,8.4,-8.10125398439306
4.5,1,8.5,-8.48254890237803
4.5,1,8.6,-8.8924885054852
4.5,1,8.7,-9.33492044846154
4.5,1,8.8,-9.81448427129506
4.5,1,8.9,-10.336842007924
4.5,1,9,-10.9089987694071
4.5,1,9.1,-11.5397591443818
4.5,1,9.2,-12.2403950990765
4.5,1,9.3,-13.0256551608662
4.5,1,9.4,-13.9153475364029
4.5,1,9.5,-14.9369366588505
4.5,1,9.6,-16.1300370217211
4.5,1,9.7,-17.5547207748019
4.5,1,9.8,-19.3081875315252
4.5,1,9.9,-21.561766834987
4.5,1,10,-24.6523208245066
4.5,1,10.1,-29.2828939735577
4.5,1,10.2,-34.4474407982281
4.5,1,10.3,-29.6374169291753
4.5,1,10.4,-24.5741127523328
4.5,1,10.5,-21.1422396751856
4.5,1,10.6,-18.5987248403276
4.5,1,10.7,-16.5821018520613
4.5,1,10.8,-14.9110066540334
4.5,1,10.9,-13.4839070927834
4.5,1,11,-12.2388299557179
4.5,1,11.1,-11.1354110070501
4.5,1,11.2,-10.1460270817998
4.5,1,11.3,-9.25103039617953
4.5,1,11.4,-8.43600727275433
4.5,1,11.5,-7.69011099049751
4.5,1,11.6,-7.00499959741047
4.5,1,11.7,-6.374131901447
4.5,1,11.8,-5.79228479261567
4.5,1,11.9,-5.2552125801367
4.5,1,12,-4.75940062485952
4.5,1,12.1,-4.30188362491835
4.5,1,12.2,-3.88010961548156
4.5,1,12.3,-3.49183725798079
4.5,1,12.4,-3.13505804497819
4.5,1,12.5,-2.8079376050666
4.5,1,12.6,-2.50877192612582
4.5,1,12.7,-2.2359553696516
4.5,1,12.8,-1.98795803978588
4.5,1,12.9,-1.76331053670443
4.5,1,13,-1.56059445482965
4.5,1,13.1,-1.37843723920104
4.5,1,13.2,-1.21551022330147
4.5,1,13.3,-1.07052885838827
4.5,1,13.4,-0.942254317205133
4.5,1,13.5,-0.829495816566965
4.5,1,13.6,-0.731113152790233
4.5,1,13.7,-0.646019078859144
4.5,1,13.8,-0.573181270109701
4.5,1,13.9,-0.51162372441717
4.5,1,14,-0.460427522868719
4.5,1,14.1,-0.41873093833506
4.5,1,14.2,-0.385728923803882
4.5,1,14.3,-0.360672042028115
4.5,1,14.4,-0.342864915517659
4.5,1,14.5,-0.331664283761116
4.5,1,14.6,-0.326476755242398
4.5,1,14.7,-0.326756337470111
4.5,1,14.8,-0.332001820661759
4.5,1,14.9,-0.341754081352454
4.5,1,15,-0.35559336210654
4.5,1,15.1,-0.373136573476982
4.5,1,15.2,-0.39403465489636
4.5,1,15.3,-0.41797002261138
4.5,1,15.4,-0.44465412524768
4.5,1,15.5,-0.473825121166309
4.5,1,15.6,-0.50524568641836
4.5,1,15.7,-0.538700957747398
4.5,1,15.8,-0.57399661162916
4.5,1,15.9,-0.610957077661195
4.5,1,16,-0.649423882607716
